order_id,product_id,supplier_id,order_date,quantity,unit_price,status
ORD007586,P0183,S020,2026-05-17,693,2345.33,Cancelled
ORD007587,P0465,S032,2026-03-28,335,4227.85,Processing
ORD007588,P0030,S006,2026-04-15,513,1461.91,Cancelled
ORD007589,P0340,S009,2026-05-05,389,1560.9,Shipped
ORD007590,P0270,S002,2026-04-19,898,3927.42,Shipped
ORD007591,P0299,S019,2026-06-20,63,2513.53,Processing
ORD007592,P0208,S024,2026-06-14,247,1688.47,Shipped
ORD007593,P0126,S031,2026-09-04,792,2271.25,Shipped
ORD007594,P0422,S029,2026-04-02,741,4473.6,Shipped
ORD007595,P0235,S015,2026-06-14,498,4378.66,Shipped
ORD007596,P0416,S048,2026-08-14,819,3636.47,Processing
ORD007597,P0039,S011,2026-06-16,175,4716.41,Shipped
ORD007598,P0235,S038,2026-07-09,866,3204.71,Delivered
ORD007599,P0252,S021,2026-09-08,792,857.79,Processing
ORD007600,P0302,S049,2026-07-24,650,4539.82,Shipped
ORD007601,P0352,S049,2026-08-15,868,4960.41,Shipped
ORD007602,P0108,S040,2026-05-04,407,2486.79,Delivered
ORD007603,P0031,S015,2026-04-29,681,2589.86,Shipped
ORD007604,P0225,S001,2026-04-02,61,2805.75,Delivered
ORD007605,P0293,S046,2026-06-19,85,4707.31,Shipped
ORD007606,P0213,S037,2026-04-29,758,1606.2,Shipped
ORD007607,P0429,S045,2026-05-19,557,1710.14,Processing
ORD007608,P0483,S039,2026-09-12,892,2415.55,Processing
ORD007609,P0083,S040,2026-06-17,292,2091.98,Shipped
ORD007610,P0371,S028,2026-04-26,766,846.22,Shipped
ORD007611,P0262,S023,2026-04-08,145,121.89,Processing
ORD007612,P0135,S027,2026-05-15,79,354.05,Cancelled
ORD007613,P0254,S013,2026-08-05,460,728.18,Processing
ORD007614,P0196,S023,2026-09-06,618,4466.58,Processing
ORD007615,P0112,S045,2026-09-08,520,214.92,Delivered
ORD007616,P0034,S031,2026-08-27,88,4024.2,Cancelled
ORD007617,P0126,S013,2026-04-05,849,3692.55,Processing
ORD007618,P0259,S024,2026-04-08,299,1414.04,Shipped
ORD007619,P0215,S042,2026-05-26,824,4326.44,Delivered
ORD007620,P0093,S044,2026-09-10,17,3156.0,Processing
ORD007621,P0114,S031,2026-04-15,933,2771.09,Delivered
ORD007622,P0351,S005,2026-05-03,33,2905.96,Cancelled
ORD007623,P0372,S047,2026-07-26,955,2071.85,Cancelled
ORD007624,P0233,S016,2026-07-20,874,2086.03,Cancelled
ORD007625,P0160,S023,2026-06-28,357,1500.99,Delivered
ORD007626,P0129,S033,2026-05-16,114,3070.77,Shipped
ORD007627,P0184,S050,2026-05-14,757,3612.36,Delivered
ORD007628,P0072,S025,2026-04-05,640,1029.55,Shipped
ORD007629,P0106,S016,2026-06-27,843,256.09,Processing
ORD007630,P0354,S016,2026-05-12,194,3267.48,Delivered
ORD007631,P0187,S044,2026-05-15,764,4917.15,Shipped
ORD007632,P0267,S021,2026-09-07,345,3736.09,Delivered
ORD007633,P0012,S010,2026-07-20,386,1259.49,Cancelled
ORD007634,P0410,S028,2026-04-28,15,1933.68,Shipped
ORD007635,P0164,S041,2026-04-20,127,3734.29,Shipped
ORD007636,P0418,S033,2026-06-10,489,2190.53,Delivered
ORD007637,P0492,S019,2026-07-09,576,4920.51,Shipped
ORD007638,P0070,S030,2026-09-09,714,4394.96,Cancelled
ORD007639,P0028,S012,2026-05-26,598,1416.55,Cancelled
ORD007640,P0168,S031,2026-08-16,941,852.69,Processing
ORD007641,P0018,S011,2026-09-10,235,3705.23,Shipped
ORD007642,P0318,S014,2026-07-31,465,2315.86,Delivered
ORD007643,P0192,S035,2026-05-04,186,2689.69,Delivered
ORD007644,P0343,S046,2026-08-22,604,4769.05,Shipped
ORD007645,P0184,S006,2026-08-25,394,3396.7,Shipped
ORD007646,P0299,S005,2026-08-30,768,3537.28,Shipped
ORD007647,P0429,S026,2026-06-12,673,4998.87,Shipped
ORD007648,P0129,S050,2026-07-12,330,730.45,Delivered
ORD007649,P0133,S005,2026-03-31,992,1858.3,Shipped
ORD007650,P0449,S048,2026-05-02,539,1884.65,Shipped
ORD007651,P0131,S032,2026-06-16,912,56.58,Delivered
ORD007652,P0302,S031,2026-07-30,781,2445.46,Shipped
ORD007653,P0064,S044,2026-04-04,309,1885.0,Delivered
ORD007654,P0348,S049,2026-08-28,234,2123.36,Processing
ORD007655,P0488,S022,2026-09-04,926,231.86,Processing
ORD007656,P0358,S002,2026-07-30,59,3989.31,Shipped
ORD007657,P0040,S030,2026-09-10,496,4502.54,Delivered
ORD007658,P0254,S016,2026-09-02,277,3508.26,Cancelled
ORD007659,P0345,S016,2026-04-03,109,2073.89,Processing
ORD007660,P0153,S001,2026-09-09,765,2441.76,Processing
ORD007661,P0382,S006,2026-09-15,395,4427.36,Shipped
ORD007662,P0166,S012,2026-07-25,500,1733.1,Processing
ORD007663,P0365,S043,2026-07-30,895,1014.08,Processing
ORD007664,P0387,S026,2026-08-14,502,3439.46,Shipped
ORD007665,P0492,S023,2026-04-16,697,270.62,Cancelled
ORD007666,P0479,S033,2026-08-04,72,1744.16,Cancelled
ORD007667,P0355,S021,2026-04-21,374,4180.9,Cancelled
ORD007668,P0441,S027,2026-04-13,425,2802.79,Shipped
ORD007669,P0290,S016,2026-04-04,431,4671.77,Processing
ORD007670,P0129,S027,2026-07-01,655,80.61,Shipped
ORD007671,P0062,S045,2026-06-12,424,591.67,Delivered
ORD007672,P0107,S038,2026-05-19,343,2082.48,Processing
ORD007673,P0068,S017,2026-05-10,929,1863.54,Delivered
ORD007674,P0077,S024,2026-08-01,405,3038.89,Delivered
ORD007675,P0066,S006,2026-08-22,972,735.17,Cancelled
ORD007676,P0231,S048,2026-08-16,914,1566.33,Cancelled
ORD007677,P0249,S036,2026-08-19,312,2632.72,Cancelled
ORD007678,P0044,S037,2026-05-13,436,4649.27,Delivered
ORD007679,P0083,S032,2026-06-20,643,264.24,Processing
ORD007680,P0293,S012,2026-07-01,185,3811.97,Delivered
ORD007681,P0129,S009,2026-07-10,241,31.58,Delivered
ORD007682,P0248,S019,2026-04-27,416,2936.19,Delivered
ORD007683,P0250,S025,2026-04-21,209,4865.4,Delivered
ORD007684,P0423,S033,2026-08-17,883,2131.98,Cancelled
ORD007685,P0334,S002,2026-09-14,857,2625.59,Shipped
ORD007686,P0416,S025,2026-05-20,5,2106.11,Processing
ORD007687,P0099,S001,2026-05-07,424,950.93,Cancelled
ORD007688,P0106,S042,2026-07-22,755,1770.4,Cancelled
ORD007689,P0201,S040,2026-06-27,749,1453.76,Shipped
ORD007690,P0001,S020,2026-04-09,901,51.92,Delivered
ORD007691,P0438,S048,2026-05-18,164,2349.18,Delivered
ORD007692,P0386,S009,2026-05-18,316,3837.28,Processing
ORD007693,P0156,S045,2026-07-15,391,1043.02,Shipped
ORD007694,P0350,S047,2026-04-25,235,3937.36,Cancelled
ORD007695,P0060,S036,2026-04-13,528,3455.6,Processing
ORD007696,P0495,S016,2026-03-27,855,4878.22,Delivered
ORD007697,P0432,S028,2026-09-15,878,4123.15,Shipped
ORD007698,P0342,S027,2026-07-31,990,702.31,Delivered
ORD007699,P0172,S013,2026-08-14,941,3250.69,Delivered
ORD007700,P0049,S042,2026-04-19,953,826.26,Delivered
ORD007701,P0249,S039,2026-07-21,31,4049.6,Processing
ORD007702,P0201,S028,2026-09-03,395,1972.29,Cancelled
ORD007703,P0369,S040,2026-09-06,312,2406.01,Delivered
ORD007704,P0127,S011,2026-09-06,425,4758.77,Shipped
ORD007705,P0264,S018,2026-08-19,345,60.75,Processing
ORD007706,P0252,S040,2026-09-15,51,3588.46,Shipped
ORD007707,P0427,S015,2026-03-31,503,1812.52,Shipped
ORD007708,P0353,S013,2026-09-02,683,3713.91,Processing
ORD007709,P0364,S017,2026-05-02,758,1721.32,Cancelled
ORD007710,P0169,S027,2026-09-16,463,4154.03,Shipped
ORD007711,P0417,S047,2026-04-05,256,282.03,Cancelled
ORD007712,P0233,S036,2026-07-30,64,2285.85,Delivered
ORD007713,P0359,S050,2026-04-25,-50,1655.52,Shipped
ORD007714,P0150,S035,2026-08-30,619,370.52,Shipped
ORD007715,P0410,S047,2026-05-03,614,4781.44,Processing
ORD007716,P0258,S011,2026-07-31,932,29.85,Delivered
ORD007717,P0062,S018,2026-06-15,602,2339.36,Cancelled
ORD007718,P0138,S037,2026-07-07,92,1238.0,Delivered
ORD007719,P0439,S023,2026-07-06,452,2075.52,Shipped
ORD007720,P0261,S011,2026-04-28,982,678.05,Cancelled
ORD007721,P0430,S037,2026-04-20,672,1645.67,Shipped
ORD007722,P0342,S002,2026-08-15,911,4288.52,Processing
ORD007723,P0157,S036,2026-08-15,877,1325.07,Shipped
ORD007724,P0344,S048,2026-05-11,834,1287.57,Shipped
ORD007725,P0246,S027,2026-07-19,885,1981.49,Processing
ORD007726,P0275,S028,2026-08-09,352,3130.42,Delivered
ORD007727,P0363,S038,2026-04-01,872,461.12,Shipped
ORD007728,P0178,S047,2026-08-23,410,3726.62,Processing
ORD007729,P0485,S014,2026-04-29,578,3487.86,Shipped
ORD007730,P0388,S013,2026-08-22,393,4037.26,Delivered
ORD007731,P0400,S019,2026-08-19,90,779.63,Cancelled
ORD007732,P0213,S025,2026-03-31,109,2813.98,Shipped
ORD007733,P0118,S027,2026-09-11,36,3530.31,Cancelled
ORD007734,P0022,S029,2026-08-07,140,13.58,Processing
ORD007735,P0463,S015,2026-03-31,949,3173.09,Processing
ORD007736,P0482,S036,2026-08-11,103,4718.08,Processing
ORD007737,P0389,S037,2026-03-26,633,2140.35,Cancelled
ORD007738,P0113,S029,2026-07-11,168,4721.85,Processing
ORD007739,P0228,S015,2026-09-05,303,3873.98,Processing
ORD007740,P0186,S027,2026-06-28,495,14.8,Delivered
ORD007741,P0323,S045,2026-08-19,3,1744.06,Shipped
ORD007742,P0413,S019,2026-07-27,860,4311.3,Processing
ORD007743,P0209,S032,2026-08-21,490,179.5,Shipped
ORD007744,P0420,S029,2026-07-02,207,3009.17,Delivered
ORD007745,P0129,S047,2026-07-02,612,38.13,Shipped
ORD007746,P0218,S036,2026-06-01,670,2668.07,Processing
ORD007747,P0026,S049,2026-09-09,363,2592.25,Cancelled
ORD007748,P0064,S004,2026-08-07,871,812.53,Processing
ORD007749,P0070,S038,2026-04-17,821,888.73,Cancelled
ORD007750,P0162,S018,2026-04-25,508,3889.0,Delivered
ORD007751,P0017,S037,2026-09-15,336,2583.25,Shipped
ORD007752,P0435,S006,2026-03-27,799,1476.47,Delivered
ORD007753,P0312,S030,2026-06-12,788,3669.24,Delivered
ORD007754,P0037,S038,2026-03-30,688,287.42,Delivered
ORD007755,P0108,S034,2026-07-17,519,4691.54,Shipped
ORD007756,P0226,S049,2026-07-02,727,1166.64,Shipped
ORD007757,P0145,S016,2026-07-29,865,2015.41,Processing
ORD007758,P0326,S003,2026-08-17,568,3025.87,Delivered
ORD007759,P0055,S037,2026-05-16,544,1596.6,Cancelled
ORD007760,P0035,S034,2026-07-29,225,725.82,Processing
ORD007761,P0180,S019,2026-03-27,129,4663.25,Shipped
ORD007762,P0406,S046,2026-09-07,180,1798.72,Delivered
ORD007763,P0045,S038,2026-04-19,672,218.83,Shipped
ORD007764,P0154,S048,2026-08-24,15,2893.34,Processing
ORD007765,P0296,S019,2026-09-09,65,4130.2,Shipped
ORD007766,P0230,S040,2026-08-15,640,3694.27,Delivered
ORD007767,P0117,S049,2026-09-14,791,706.22,Cancelled
ORD007768,P0215,S030,2026-09-13,399,4264.39,Delivered
ORD007769,P0199,S011,2026-09-01,862,3642.29,Shipped
ORD007770,P0458,S013,2026-04-11,800,4745.45,Shipped
ORD007771,P0332,S014,2026-03-28,578,3063.35,Cancelled
ORD007772,P0112,S035,2026-08-11,473,1440.98,Processing
ORD007773,P0271,S007,2026-03-29,523,990.8,Processing
ORD007774,P0354,S049,2026-05-04,583,3325.9,Cancelled
ORD007775,P0005,S012,2026-09-20,395,3763.03,Processing
ORD007776,P0086,S001,2026-08-01,484,620.82,Shipped
ORD007777,P0041,S036,2026-08-14,334,594.93,Processing
ORD007778,P0040,S031,2026-04-19,522,2080.66,Shipped
ORD007779,P0425,S029,2026-07-14,416,4212.66,Cancelled
ORD007780,P0304,S009,2026-04-11,722,3913.35,Processing
ORD007781,P0448,S015,2026-04-01,61,4610.12,Cancelled
ORD007782,P0412,S029,2026-06-13,277,177.15,Processing
ORD007783,P0348,S001,2026-05-23,215,2094.05,Cancelled
ORD007784,P0251,S034,2026-07-14,494,562.71,Processing
ORD007785,P0389,S039,2026-05-31,484,3315.33,Processing
ORD007786,P0166,S022,2026-06-28,769,4403.42,Delivered
ORD007787,P0473,S026,2026-05-11,289,2885.18,Cancelled
ORD007788,P0486,S017,2026-07-24,715,1823.81,Shipped
ORD007789,P0118,S029,2026-06-12,365,3829.93,Shipped
ORD007790,P0369,S020,2026-07-15,996,4035.74,Processing
ORD007791,P0072,S047,2026-06-14,430,3276.93,Delivered
ORD007792,P0418,S034,2026-04-21,375,4741.91,Delivered
ORD007793,P0162,S048,2026-04-21,444,2386.85,Processing
ORD007794,P0279,S023,2026-05-22,77,1605.64,Cancelled
ORD007795,P0377,S027,2026-06-05,507,4966.0,Shipped
ORD007796,P0339,S027,2026-04-08,769,4329.64,Delivered
ORD007797,P0279,S013,2026-08-26,517,3678.81,Delivered
ORD007798,P0115,S017,2026-08-20,445,1624.82,Delivered
ORD007799,P0389,S032,2026-05-08,328,2550.64,Cancelled
ORD007800,P0128,S041,2026-04-06,307,3735.31,Shipped
ORD007801,P0104,S045,2026-06-28,247,4272.01,Processing
ORD007802,P0154,,2026-05-25,995,4429.83,Processing
ORD007803,P0394,S021,2026-06-03,463,277.45,Delivered
ORD007804,P0443,S022,2026-06-13,740,2357.84,Processing
ORD007805,P0099,S035,2026-07-05,557,47.71,Processing
ORD007806,P0493,S018,2026-05-05,694,3697.54,Processing
ORD007807,P0046,S025,2026-07-20,113,3328.81,Cancelled
ORD007808,P0367,S045,2026-05-04,524,4547.28,Cancelled
ORD007809,P0479,S030,2026-08-19,982,3681.82,Cancelled
ORD007810,P0371,S012,2026-07-08,976,4462.41,Processing
ORD007811,P0241,S002,2026-09-01,215,3425.8,Shipped
ORD007812,P0143,S031,2026-09-06,574,3789.55,Processing
ORD007813,P0270,S007,2026-07-07,585,4954.48,Processing
ORD007814,P0408,S040,2026-04-24,159,902.48,Shipped
ORD007815,P0396,S046,2026-04-16,987,886.75,Processing
ORD007816,P0262,S049,2026-04-28,714,14.87,Cancelled
ORD007817,P0179,S016,2026-05-10,702,2903.03,Delivered
ORD007818,P0185,S018,2026-07-30,350,1846.6,Delivered
ORD007819,P0314,S011,2026-08-09,326,2698.47,Processing
ORD007820,P0134,S050,2026-04-14,4,265.32,Processing
ORD007821,P0206,S015,2026-06-20,29,1023.1,Processing
ORD007822,P0078,S028,2026-07-31,487,962.01,Shipped
ORD007823,P0005,S020,2026-08-27,458,2902.06,Cancelled
ORD007824,P0227,S007,2026-06-24,437,4143.31,Cancelled
ORD007825,P0072,S006,2026-09-07,200,747.32,Shipped
ORD007826,P0269,S027,2026-04-08,177,4253.67,Cancelled
ORD007827,P0161,S025,2026-08-08,300,4802.47,Processing
ORD007828,P0225,S025,2026-06-08,52,3429.26,Processing
ORD007829,P0011,S037,2026-05-16,175,4256.68,Cancelled
ORD007830,P0267,S039,2026-05-08,811,3258.82,Shipped
ORD007831,P0240,S043,2026-07-03,219,1970.73,Delivered
ORD007832,P0104,S016,2026-07-03,17,4261.13,Shipped
ORD007833,P0022,S007,2026-07-01,481,796.91,Cancelled
ORD007834,P0264,S050,2026-05-01,15,1185.73,Processing
ORD007835,P0456,S026,2026-09-19,320,3047.24,Shipped
ORD007836,P0256,S019,2026-09-10,585,412.87,Delivered
ORD007837,P0414,S016,2026-07-12,261,4267.64,Processing
ORD007838,P0018,S015,2026-09-14,966,484.14,Delivered
ORD007839,P0211,S016,2026-07-01,788,1882.97,Processing
ORD007840,P0269,S018,2026-04-29,372,4187.06,Shipped
ORD007841,P0149,S049,2026-04-11,3,2671.77,Shipped
ORD007842,P0316,S025,2026-07-18,156,822.58,Shipped
ORD007843,P0392,S007,2026-04-12,650,19.15,Shipped
ORD007844,P0219,S006,2026-08-05,38,1919.42,Cancelled
ORD007845,P0379,S043,2026-04-04,810,310.07,Cancelled
ORD007846,P0152,S027,2026-03-25,606,97.76,Delivered
ORD007847,P0135,S040,2026-07-15,676,1684.15,Delivered
ORD007848,P0457,S009,2026-06-29,924,1568.2,Delivered
ORD007849,P0214,S025,2026-03-30,642,2463.12,Shipped
ORD007850,P0241,S015,2026-06-13,869,4140.28,Delivered
ORD007851,P0179,S004,2026-07-12,896,896.72,Shipped
ORD007852,P0460,S014,2026-05-02,793,2628.91,Processing
ORD007853,P0137,S048,2026-06-20,261,4237.22,Delivered
ORD007854,P0040,S005,2026-07-19,658,4625.77,Cancelled
ORD007855,P0316,S034,2026-05-06,384,129.65,Processing
ORD007856,P0338,S002,2026-09-09,355,3197.08,Delivered
ORD007857,P0223,S029,2026-07-10,97,1270.38,Shipped
ORD007858,P0477,S015,2026-05-22,673,1004.01,Delivered
ORD007859,P0392,S006,2026-07-29,261,2280.86,Shipped
ORD007860,P0131,S048,2026-06-23,830,339.28,Processing
ORD007861,P0386,S049,2026-06-06,593,897.09,Delivered
ORD007862,P0260,S043,2026-05-09,923,2748.88,Shipped
ORD007863,P0093,S004,2026-09-07,522,2936.68,Shipped
ORD007864,P0057,S029,2026-04-28,894,1968.46,Delivered
ORD007865,P0498,S011,2026-04-23,428,3040.31,Processing
ORD007866,P0495,S003,2026-06-17,872,1644.77,Delivered
ORD007867,P0378,S015,2026-07-24,730,688.0,Delivered
ORD007868,P0455,S039,2026-05-22,303,1200.66,Processing
ORD007869,P0385,S011,2026-09-16,375,238.68,Processing
ORD007870,P0129,S039,2026-07-26,407,4072.28,Processing
ORD007871,P0118,S033,2026-08-14,984,1415.76,Delivered
ORD007872,P0430,S015,2026-09-13,494,3215.37,Shipped
ORD007873,P0108,S039,2026-05-28,599,2963.44,Processing
ORD007874,P0388,S023,2026-08-14,756,2627.48,Processing
ORD007875,P0014,S034,2026-05-20,421,3206.42,Delivered
ORD007876,P0285,S027,2026-06-05,672,1236.5,Processing
ORD007877,P0333,S003,2026-08-22,528,1603.42,Delivered
ORD007878,P0499,S004,2026-06-17,773,4151.07,Cancelled
ORD007879,P0055,S022,2026-09-09,599,148.38,Shipped
ORD007880,P0286,S009,2026-04-23,934,1064.9,Cancelled
ORD007881,P0054,S004,2026-05-06,630,269.41,Shipped
ORD007882,P0132,S031,2026-06-05,587,3457.45,Delivered
ORD007883,P0037,S031,2026-09-17,128,2427.28,Shipped
ORD007884,P0016,S013,2026-03-26,728,1288.44,Cancelled
ORD007885,P0348,S033,2026-08-06,705,1392.44,Cancelled
ORD007886,P0346,S032,2026-06-16,773,1048.46,Shipped
ORD007887,P0307,S025,2026-06-03,415,1891.42,Delivered
ORD007888,P0070,S015,2026-07-15,404,1898.44,Delivered
ORD007889,P0436,S031,2026-06-06,270,526.65,Delivered
ORD007890,P0055,S035,2026-08-13,2,972.87,Processing
ORD007891,P0328,S010,2026-07-30,365,4202.57,Processing
ORD007892,P0348,S038,2026-08-07,641,1417.38,Shipped
ORD007893,P0298,S016,2026-05-18,793,1831.43,Cancelled
ORD007894,P0071,S026,2026-03-28,623,3873.03,Shipped
ORD007895,P0499,S029,2026-07-25,383,670.67,Cancelled
ORD007896,P0288,S019,2026-07-09,970,2799.01,Delivered
ORD007897,P0342,S048,2026-05-18,102,2142.49,Cancelled
ORD007898,P0268,S005,2026-07-22,471,1582.34,Shipped
ORD007899,P0284,S005,2026-09-05,255,1698.13,Cancelled
ORD007900,P0454,S018,2026-06-30,161,3052.97,Processing
ORD007901,P0113,S001,2026-08-27,215,4782.03,Shipped
ORD007902,P0307,S024,2026-05-24,139,3705.08,Cancelled
ORD007903,P0268,S042,2026-04-03,551,4908.61,Processing
ORD007904,P0308,S036,2026-05-09,857,2345.26,Processing
ORD007905,P0361,S002,2026-06-06,96,429.6,Cancelled
ORD007906,P0234,S022,2026-06-09,279,3640.29,Processing
ORD007907,P0446,S042,2026-09-12,461,4282.51,Delivered
ORD007908,P0390,S038,2026-06-02,976,3083.63,Cancelled
ORD007909,P0274,S005,2026-07-19,618,1557.05,Cancelled
ORD007910,P0295,S031,2026-06-18,969,2259.09,Cancelled
ORD007911,P0400,S003,2026-04-17,680,1010.85,Shipped
ORD007912,P0176,S031,2026-03-29,211,4543.53,Cancelled
ORD007913,P0463,S047,2026-08-09,595,491.89,Delivered
ORD007914,P0444,S048,2026-08-03,21,1473.76,Delivered
ORD007915,P0346,S032,2026-09-20,990,4419.45,Cancelled
ORD007916,P0328,S018,2026-08-30,912,1080.74,Cancelled
ORD007917,P0413,S007,2026-05-04,920,3426.67,Cancelled
ORD007918,P0233,S005,2026-09-09,694,3597.36,Delivered
ORD007919,P0164,S033,2026-07-01,474,913.38,Cancelled
ORD007920,P0158,S049,2026-05-26,72,602.39,Shipped
ORD007921,P0440,S022,2026-08-08,451,4983.68,Cancelled
ORD007922,P0478,S008,2026-07-17,964,735.48,Shipped
ORD007923,P0356,S011,2026-07-24,563,4161.26,Processing
ORD007924,P0431,S008,2026-08-21,171,4248.99,Shipped
ORD007925,P0085,S017,2026-09-06,592,4776.86,Delivered
ORD007926,P0451,S026,2026-08-30,27,3194.5,Shipped
ORD007927,P0369,S045,2026-04-18,357,3390.16,Shipped
ORD007928,P0099,S030,2026-06-26,731,1142.28,Shipped
ORD007929,P0234,S027,2026-05-17,209,628.65,Shipped
ORD007930,P0290,S026,2026-06-26,995,2475.15,Cancelled
ORD007931,P0223,S049,2026-04-24,638,4174.7,Shipped
ORD007932,P0364,S007,2026-08-11,278,3751.17,Delivered
ORD007933,P0031,S048,2026-03-25,752,1365.93,Cancelled
ORD007934,P0211,S003,2026-06-26,153,1199.82,Delivered
ORD007935,P0373,S028,2026-04-06,320,4845.27,Delivered
ORD007936,P0394,S039,2026-07-15,498,802.95,Cancelled
ORD007937,P0380,S011,2026-08-05,181,3667.55,Shipped
ORD007938,P0079,S030,2026-06-10,947,1038.6,Shipped
ORD007939,P0302,S046,2026-05-29,498,2882.86,Processing
ORD007940,P0059,S042,2026-06-27,942,2986.82,Processing
ORD007941,P0209,S041,2026-07-07,844,4386.43,Shipped
ORD007942,P0376,S024,2026-07-16,521,4507.67,Cancelled
ORD007943,P0360,S043,2026-08-14,991,3637.92,Cancelled
ORD007944,P0467,S004,2026-04-10,860,3507.25,Processing
ORD007945,P0382,S045,2026-08-21,147,1779.49,Delivered
ORD007946,P0355,S032,2026-07-12,-50,610.66,Shipped
ORD007947,P0366,S026,2026-05-12,3,3841.57,Delivered
ORD007948,P0149,S015,2026-07-23,718,109.9,Delivered
ORD007949,P0180,S025,2026-05-03,977,3968.41,Delivered
ORD007950,P0062,S013,2026-06-07,922,507.02,Cancelled
ORD007951,P0239,S023,2026-07-28,152,2406.68,Delivered
ORD007952,P0057,S010,2026-07-14,903,2244.92,Cancelled
ORD007953,P0225,S028,2026-04-19,219,3709.03,Shipped
ORD007954,P0211,S049,2026-03-26,303,900.45,Cancelled
ORD007955,P0292,S047,2026-05-03,623,4584.7,Shipped
ORD007956,P0263,S036,2026-05-16,645,512.45,Cancelled
ORD007957,P0204,S009,2026-07-20,956,4324.4,Cancelled
ORD007958,P0074,S048,2026-04-01,357,1566.93,Delivered
ORD007959,P0328,S015,2026-07-03,589,343.06,Shipped
ORD007960,P0140,S031,2026-07-09,130,1683.96,Delivered
ORD007961,P0197,S030,2026-06-04,913,2566.74,Delivered
ORD007962,P0105,S028,2026-09-14,636,117.0,Delivered
ORD007963,P0364,S045,2026-06-13,360,173.74,Processing
ORD007964,P0467,S005,2026-07-02,244,1294.26,Cancelled
ORD007965,P0048,S009,2026-05-20,159,3966.89,Delivered
ORD007966,P0197,S029,2026-07-12,446,2035.67,Shipped
ORD007967,P0336,S001,2026-06-05,333,1179.22,Processing
ORD007968,P0081,S041,2026-06-03,995,3263.13,Cancelled
ORD007969,P0143,S015,2026-08-15,343,1126.08,Processing
ORD007970,P0382,S028,2026-07-30,936,375.66,Delivered
ORD007971,P0284,S005,2026-06-25,246,4880.23,Delivered
ORD007972,P0232,S015,2026-06-17,192,587.57,Cancelled
ORD007973,P0439,S036,2026-07-15,776,4677.51,Cancelled
ORD007974,P0183,S022,2026-06-07,853,1867.73,Cancelled
ORD007975,P0162,S008,2026-04-21,31,2207.93,Shipped
ORD007976,P0188,S032,2026-09-10,9,1827.21,Processing
ORD007977,P0485,S024,2026-08-30,37,2815.02,Cancelled
ORD007978,P0149,S006,2026-05-31,130,3864.48,Shipped
ORD007979,P0301,S038,2026-09-12,858,4255.82,Cancelled
ORD007980,P0089,S021,2026-09-07,575,1991.76,Processing
ORD007981,P0127,S021,2026-07-04,442,134.53,Cancelled
ORD007982,P0096,S022,2026-09-05,682,1735.73,Shipped
ORD007983,P0248,S049,2026-04-15,975,2941.02,Cancelled
ORD007984,P0488,S024,2026-09-17,78,4331.34,Processing
ORD007985,P0450,S034,2026-07-23,257,2943.93,Processing
ORD007986,P0428,S012,2026-04-10,466,4015.05,Shipped
ORD007987,P0414,S022,2026-05-27,543,3235.36,Delivered
ORD007988,P0253,S028,2026-08-30,705,805.92,Processing
ORD007989,P0214,S049,2026-05-31,92,1989.59,Cancelled
ORD007990,P0164,S010,2026-04-12,962,3502.56,Cancelled
ORD007991,P0128,S010,2026-06-17,832,714.28,Shipped
ORD007992,P0021,S048,2026-07-17,693,2555.19,Delivered
ORD007993,P0139,S034,2026-04-20,708,549.62,Cancelled
ORD007994,P0316,S036,2026-04-11,549,1369.62,Shipped
ORD007995,P0230,S050,2026-05-26,810,4742.52,Delivered
ORD007996,P0458,S026,2026-04-27,528,558.73,Processing
ORD007997,P0373,S001,2026-03-26,534,4259.87,Shipped
ORD007998,P0278,S038,2026-08-02,623,4364.39,Shipped
ORD007999,P0466,S033,2026-09-07,43,2737.07,Shipped
ORD008000,P0099,S014,2026-03-28,290,3564.87,Delivered
ORD008001,P0018,S036,2026-06-19,859,3707.96,Delivered
ORD008002,P0193,S046,2026-06-18,227,1712.96,Cancelled
ORD008003,P0303,S003,2026-08-22,650,930.05,Delivered
ORD008004,P0036,S007,2026-05-23,421,3511.26,Shipped
ORD008005,P0012,S009,2026-07-09,984,3185.49,Processing
ORD008006,P0464,S028,2026-06-06,986,2245.61,Cancelled
ORD008007,P0074,S033,2026-05-29,118,753.67,Shipped
ORD008008,P0269,S013,2026-08-15,407,3888.86,Delivered
ORD008009,P0419,S018,2026-07-19,637,2551.15,Shipped
ORD008010,P0462,S045,2026-08-20,742,1611.95,Delivered
ORD008011,P0200,S001,2026-05-07,883,2897.84,Delivered
ORD008012,P0115,S006,2026-05-25,742,4218.71,Cancelled
ORD008013,P0214,S044,2026-06-26,363,2482.23,Delivered
ORD008014,P0201,S023,2026-07-09,503,4254.6,Delivered
ORD008015,P0012,S019,2026-05-17,589,3121.87,Delivered
ORD008016,P0121,S033,2026-06-09,584,3380.31,Cancelled
ORD008017,P0333,S007,2026-06-06,408,1360.64,Delivered
ORD008018,P0198,S010,2026-08-06,897,3623.31,Shipped
ORD008019,P0407,S009,2026-05-11,788,644.12,Processing
ORD008020,P0242,S010,2026-03-29,278,4467.79,Cancelled
ORD008021,P0131,S007,2026-06-30,939,939.88,Delivered
ORD008022,P0343,S037,2026-05-18,373,4075.57,Shipped
ORD008023,P0129,S021,2026-07-27,558,1990.34,Delivered
ORD008024,P0166,S033,2026-09-16,205,2887.28,Shipped
